img_path,tags
0cc725fbb0853580d219bb122179c251a30e5ce5.jpg,"20多岁,一个人,人,人体,仅一个女人,仅女人,仅成年人,仅青年女人,坐,垂直画幅,室内,彩色图片,成年人,手,拿着,摄影,窗户,部分"
0cc76fe9deb65fabbea2e2fa80a9e0922e95d2b1.jpg,"20多岁,一个人,东亚,东方人,亚洲,亚洲人,享乐,人,仅成年人,休闲活动,全身像,垂直画幅,女人,幸福,度假,彩色图片,微笑,快乐,成年人,拿着,摄影,支撑,时尚,欢乐,活力,海滩,生活方式,男人,留白,白色背景,自由,青年人"
0cc99769ddc147d88d30be3fa129f38ee3106992.jpg,"切片食物,创造力,在活动中,地球,弯曲,彩色图片,影棚拍摄,抽象,插图画法,敏捷,无人,水平画幅,绘画插图,舞蹈,行动"
0cc9d6fc549919cb8c2dc50b9bb20d8113dd6d6e.jpg,"仅一个女人,化妆用品,垂直画幅,室内,彩色图片,影棚拍摄,摄影,无人,白色,白色背景,美,美女"
0cca868dfcedb6ef4c2f301dd17e731d4338ee5c.jpg,"一个人,人,人体,人的脸部,仅一个女人,仅一个青年女人,仅女人,健康生活方式,垂直画幅,彩色图片,影棚拍摄,成年人,手,摄影,特写,白色背景,青年人"
0ccf1636661d1ce4fa22f99525b6add9ecfd7d72.jpg,"20多岁,东亚,东方人,中国,中年人,亚洲,亚洲人和印度人,享乐,人,休闲活动,休闲装,儿子,全身像,关爱,团队,坐,女人,女儿,家庭,幸福,度假,彩色图片,微笑,快乐,成年人,挨着,摄影,放松,日光,母亲,父亲,生活方式,男人,留白,相伴,青年人"
0cd38a7925dedf818aa543022313621f6b3a7000.jpg,"20多岁,一个人,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,享乐,人,仅成年人,休闲,休闲活动,休闲装,健康生活方式,全身像,女人,女性,幸福,彩色图片,影棚拍摄,微笑,快乐,成年人,拿着,挨着,摄影,放松,时尚,欢乐,正面视角,爱,生活方式,男人,留白,白色背景,背景分离,表现积极,青年人"
0cde47620aa1d34ba2014ca9529f3cc619848060.jpg,"一个人,亚洲人,人,人体,仅一个女人,仅一个青年女人,仅女人,仅成年人,全身像,垂直画幅,女人,彩色图片,影棚拍摄,性感,成年人,摄影,放松,时尚,白色背景,美,美女,青年人"
0ce5910bbab601998e5ee8c44aebe5bfc9ca277b.jpg,"化妆用品,垂直画幅,室内,彩色图片,影棚拍摄,手,摄影,无人,特写,白色,白色背景,部分"
0cf2dc2aa1cdc129adcaef2529d84727d156aa94.jpg,"健康食物,垂直画幅,彩色图片,影棚拍摄,摄影,无人,柠檬,水,脆弱"
0cf51c146e99713cbfe6351e7b1a0e8b024762f8.jpg,"建筑,建筑外部,彩色图片,户外,旅游,旅游目的地,无人,日光,白昼,都市风光"
0cf6f6beaef2c9d28c082eb77475f8138ef5325a.jpg,"人,全身像,反射,城市,塔,夜晚,彩色图片,影棚拍摄,摄影,摩天大楼,支撑,旅游目的地,都市风光,都市风景"
0cf7d0733bf86835761a9230f918be57c080beea.jpg,"一个人,东方人,亚洲人,人,仅成年人,全身像,关爱,垂直画幅,女儿,室内,幸福,彩色图片,微笑,快乐,成年人,拿着,摄影,放松,日光,时尚,正面视角,爱,父亲,生活方式,男人,白昼,相伴,连衣裙,青年人"
0d0482f45fbc3a38776f984edcb880be237e9a05.jpg,"一个人,人,人体,仅一个女人,仅一个青年女人,室内,彩色图片,影棚拍摄,成年人,手,技术,拿着,摄影,特写,白色背景,脆弱,部分"
0d0b8376b2a6def1d68f4e2f993b3aba029b03bc.jpg,"商务,彩色图片,技术,数字,文字,无人,现代,留白,白色背景,符号,英文字母"
0d0e7a39319621817a753c2bbcd095b2914908cb.jpg,"反射,彩色图片,成功,技术,摄影,无人,水平画幅"
0d173ae6b895f42207fefe7b95e60d59ce837cdc.jpg,"20到24岁,20多岁,一个人,不看镜头,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,享乐,人,仅成年人,休闲活动,休闲装,健康生活方式,全身像,刺激,动作,女孩,幸福,度假,彩色图片,微笑,快乐,成年人,户外,拿着,摄影,日光,时尚,树,欢乐,活力,爱,父亲,男人,留白,白昼,相伴,自然,自由,草,跑,跳,露齿笑,青年人"
0d241da497dbc7b65787223207996feb929694da.jpg,"东方明珠塔,中国,商务,城市,室内,建筑,建筑结构,彩色图片,摄影,无人,水平画幅,现代,白色,白色背景,黄浦江"
0d322c152ca9d22d1f1f13179e5c553b9a7f30f7.jpg,"一个物体,彩色图片,影棚拍摄,想法,拿着,摄影,无人,白色,白色背景,背景分离,蒲公英"
0d3a00f42646ce36f5ef53d089b39c647226ed33.jpg,"人,彩色图片,成年人,插图画法,父亲,白色背景,矢量图,符号,绘画插图"
0d3b44d2d6261387d6b1b24a83d0c576a6f2a499.jpg,"20到24岁,20多岁,不看镜头,东亚,东方人,中国,亚洲,亚洲人,亚洲人和印度人,人,仅一个女人,仅一个青年女人,仅成年人,健康生活方式,垂直画幅,女人,女性,幸福,彩色图片,影棚拍摄,快乐,成年人,拿着,摄影,放松,母亲,父亲,生活方式,留白,白色,白色背景,背景分离,青年人"
0d43238029b60a8aafccdacabbc973f41e47c61c.jpg,"健康食物,圆形,坚果,多样,彩色图片,影棚拍摄,摄影,无人,根茎类蔬菜,水平画幅,水果,清新,特写,生长,生食,白色背景,食品,饮食"
0d4b8e7bb86607050b8d733e100dd850c8e3545d.jpg,"20到24岁,20多岁,一个人,人,仅一个女人,仅一个青年女人,仅女人,仅成年人,室内,彩色图片,成年人,手,拿着,摄影,放松,水平画幅,爱,特写,青年人"
0d5c78b1a0746fece31f5747672adda351227f13.jpg,"一个物体,彩色图片,影棚拍摄,摄影,无人,水平画幅,留白,白色背景,背景分离,钟"
0d663e7cc63bf99e712ed9a82333b2fd87f22ab0.jpg,"东亚,中国,亚洲,彩色图片,户外,摄影,放松,树,水平画幅,生长,留白,白昼,自然,自然美"
0d6962472d1fd405ed70a6cd564fe3bbc3480fc2.jpg,"东亚,中国,云,亚洲,人间天堂,佛罗里达,反射,地平线,地平面,地形,地貌,城市生活,天空,宁静,山,度假,彩色图片,户外,摄影,放松,旅游目的地,旅行,旅途,日光,日落,气候,水,水平画幅,汽车广告背景图,沙子,海洋,海滩,热带气候,牧场,白昼,自然地理,自然美,都市风光,都市风景,陆地,风景,黄昏"
0d6da61e1278105e65ee59a5b8907a060ef1d4d5.jpg,"健康食物,彩色图片,摄影,无人,柑橘属,柠檬,水,食品,餐具,饮食"
0d786efb1bd4cf4ba71167f7c5f2c30fa496da19.jpg,"东亚,中国,云,亚洲,反射,地形,城市,夜晚,天空,天际线,市区,建筑,建筑外部,彩色图片,户外,摩天大楼,数码合成,旅游目的地,旅行,无人,水,水平画幅,河流,照亮,航拍视角,都市风光,都市风景,黄昏,黄浦江"
0d7fa0076f98f5010b1b56d696f9bb246114ac9b.jpg,"20多岁,一个人,东亚,东方人,中国,亚洲,休闲,坐,垂直画幅,室内,幸福,彩色图片,微笑,拿着,摄影,放松,生活方式,白色,窗帘,窗户,青年人"
0d80626e3a9e75c0baf47376ff0a9a4a75edda02.jpg,"东亚,中国,云,办公大楼,城市,城市生活,夜晚,市区,建筑,建筑外部,彩色图片,摩天大楼,旅游目的地,旅行,无人,照亮,背景,航拍视角,赚钱,都市风光,都市风景,首都"
0d80ed1e8f87be64fb9d0664f79a4b00805e4ccc.jpg,"东方人,中国,亚洲人,人,仅成年人,全身像,协调,垂直画幅,夜晚,幸福,彩色图片,影棚拍摄,微笑,成年人,拿着,摄影,活力,男人,行动,青年人"
0d825347912dbcdb9762ef64247bc8d61b20eda3.jpg,"20到24岁,一个人,亚洲人,人,人体,人的脸部,仅一个女人,仅一个青年女人,仅女人,仅成年人,休闲装,半身像,完美,幸福,彩色图片,影棚拍摄,微笑,成年人,技术,拿着,摄影,放松,棕色头发,水平画幅,青年人"
0d843cbba4f396221685c2eb6e9a1db6168bb6ce.jpg,"20多岁,30岁到34岁,两个孩子的家庭,亚洲人,人,仅成年人,休闲活动,全身像,四个人,女人,女儿,女孩,度假,彩色图片,成年人,户外,摄影,水,水平画幅,海洋,海滩,爱,男人,白昼,相伴,系列图,行动,跑,连衣裙,青年人"
0d884d53a533b323e6af97c3ef6396069c34c257.jpg,"一个人,东亚,中国,中间部分,人,仅一个女人,仅一个青年女人,仅女人,垂直画幅,室内,彩色图片,影棚拍摄,手,拿着,摄影,美女,部分"
0d8fdda4da859e14bbe0db82b87e2a9a43b573cb.jpg,"住宅内部,办公室,室内,彩色图片,摄影,无人,现代,生活方式,白色,盆栽植物,窗帘,窗户"
0d9e7d00b2f2d4167aff94076c02c58516c8eebc.jpg,"东亚,城市,度假,彩色图片,户外,摄影,旅行,无人,水平画幅,白昼"
0da0f17a252ec91ff0a9f589bcf0e18b17916c00.jpg,"东亚,中国,云,地形,天空,度假,彩色图片,户外,摄影,放松,旅游目的地,旅行,日光,日落,白昼,自然,风景"
0da3a92c647a86601cf6043d5f5bb7d116e4eeeb.jpg,"地球,地球仪,多样,彩色图片,影棚拍摄,摄影,无人,根茎类蔬菜,水平画幅,白色,白色背景,饮食"
0dac1d7fa8f1fc682e8bd49708370725a73e52d9.jpg,"东亚,中国,云,人间天堂,地形,地貌,天空,天际线,度假,彩色图片,户外,摄影,摩天大楼,旅游目的地,旅行,无人,日光,日出,日落,林区,树,森林,水平画幅,生长,田园风光,白昼,绿色,自然,自然地理,自然美,草地,都市风景,非都市风光,风景"
0dac3de959e5a8e2c9f6cdf642f3e612b014a90b.jpg,"中国,健康食物,反射,彩色图片,影棚拍摄,摄影,无人,水平画幅,精神振作,红色,餐具,饮食"
0dad2a17815b614e3ba13f67e7792248b0584f20.jpg,"室内,彩色图片,无人,树,留白"
0db8028e093e084393fbca58ed5ee601fcab61d8.jpg,"健康生活方式,发展,地形,天空,度假,彩色图片,户外,摄影,放松,无人,日光,树,水,水平画幅,汽车广告背景图,环境,生长,白昼,都市风光"
0dbc5b5ac1739a442f4b9d448275b5bea70b75c0.jpg,"20到24岁,20多岁,不看镜头,东方人,中国人,亚洲人,亚洲人和印度人,人,人体,仅一个女人,仅一个青年女人,仅女人,仅成年人,休闲活动,健康生活方式,关爱,女人,女性,幸福,彩色图片,影棚拍摄,微笑,快乐,成年人,拿着,摄影,放松,时尚,水平画幅,生活方式,白色,白色背景,美,美女,青年人,青年女人"
0dd617fb51b927a039522f6a489c83d9f5a714fb.jpg,"20多岁,一个人,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,人,仅一个男人,仅一个青年男人,仅成年人,垂直画幅,室内,幸福,彩色图片,影棚拍摄,微笑,成年人,拿着,摄影,放松,正面视角,生活方式,男人,留白,白色背景,青年人"
0dd806e01e17747e84c625fe2332df7c07c802a0.jpg,"一个物体,垂直画幅,城市,建筑,建筑外部,彩色图片,影棚拍摄,摄影,无人,白色背景,符号,金属"
0dd90372c1299e70a1f6ce65facd2d801131452d.jpg,"一个物体,彩色图片,影棚拍摄,想法,摄影,无人,水平画幅,白色,白色背景,背景分离"
0dd9a4374d229f1b19bb945cdbf210fc0efbea21.jpg,"20多岁,一个人,不看镜头,东亚,东方人,中国,中国人,乐趣,亚洲,亚洲人,亚洲人和印度人,享乐,人,仅女人,休闲,休闲活动,休闲装,儿童,公园,关爱,可爱的,垂直画幅,女孩,家庭,幸福,彩色图片,微笑,快乐,成年人,户外,拿着,摄影,放松,爱,父亲,生活方式,白昼,绿色,美,青年人"
0ddc5c27a1e8d25b1f7527b45722c273f94a5fe7.jpg,"20到24岁,20多岁,一个人,不看镜头,东亚,东方人,中国,中国人,亚洲人和印度人,享乐,人,仅一个女人,仅一个青年女人,仅女人,仅成年人,休息,休闲,休闲装,住宅内部,关爱,可爱的,坐,女人,女性,室内,幸福,彩色图片,微笑,快乐,成年人,技术,拿着,摄影,放松,无线电技术,日光,时尚,树,欢乐,正面视角,母亲,深情的,爱,父亲,生活方式,白昼,相伴,窗帘,窗户,美女,表现积极,露齿笑,青年人,青年女人"
0ddcecb1af566df2c58e8e213f9abec4359ad244.jpg,"东亚,中国,云,亚洲,交通,交通方式,反射,城市,天空,度假,建筑,建筑外部,彩色图片,户外,摄影,旅游,旅游目的地,旅行,无人,白昼,著名景点,运输,都市风光,都市风景,首都"
0de93e830ad3a8d7a5c5a8c75e649823f410b98f.jpg,"东亚,中国,云,亚洲,冒险,冬天,国内著名景点,地形,地貌,地质学,城市,天空,寒冷,山,山脉,岩石,度假,建筑,建筑外部,彩色图片,户外,摄影,旅游,旅游目的地,旅行,无人,日光,极端地形,树,森林,水平画幅,生长,留白,白昼,自然,自然地理,自然美,著名景点,西藏,西藏自治区,远距离,都市风景,雪,雪山,风景"
0df9b0b5ee2a73d6420605e43455d38e1df65ae6.jpg,"中国,云,亚洲,办公大楼,反射,发展,城市,城市生活,塔,大城市,天际线,市区,建筑,建筑外部,彩色图片,户外,摄影,摩天大楼,旅游目的地,旅行,无人,日光,日落,林区,树,水平画幅,浦东,照亮,父亲,现代,生长,留白,白昼,繁荣,纽约,航拍视角,落叶树,著名景点,都市风光,都市风景,风景,首都,黄浦江"
0e061ac5e07ca003e5f889a3f6aedcc94334842a.jpg,"上海,东亚,东方明珠塔,中国,亚洲,交通,人造建筑,办公大楼,反射,圆顶建筑,城市,城市生活,塔,夜晚,大城市,天空,天际线,市区,建筑,建筑外部,建筑结构,当地著名景点,彩色图片,户外,摄影,摩天大楼,旅游,旅游目的地,旅行,无人,桥,水平画幅,河流,浦东,照亮,照明设备,繁荣,纽约,航拍视角,著名景点,路灯,运输,都市风光,都市风景,金融区,长时间曝光,霓虹灯,首都,高视角,黄浦江"
0e0901f2772ed8ee5b14e2716583260372cdac04.jpg,"20到24岁,20多岁,20岁到25岁,一个人,东亚,东方人,中国人,亚洲,亚洲人,亚洲人和印度人,人,人体,人的脸部,仅一个女人,仅一个青年女人,仅女人,仅成年人,仅青年女人,健康生活方式,化妆用品,垂直画幅,女人,女性,完美,彩色图片,影棚拍摄,微笑,成年人,技术,拿着,摄影,放松,时尚,生活方式,白色背景,美,美女,美容,脸颊,表现积极,身体保养,青年人"
0e1a58134fd909b0bc12ef4840559662158e294c.jpg,"东亚,中国,云,办公大楼,反射,城市,城市生活,塔,天空,天际线,市区,建筑,建筑外部,建筑结构,户外,摄影,摩天大楼,旅游,旅游目的地,旅行,无人,水,水平画幅,河流,白昼,纽约,航拍视角,著名景点,都市风光,都市风景,首都"
0e21b2ab252d9b81528b296167686af0274a8295.jpg,"室内,彩色图片,摄影,无人,水平画幅"
0e32a3f0096d01c355d6613c91ae81364854dd02.jpg,"亚洲,垂直画幅,庆祝,彩色图片,影棚拍摄,摄影,放松,无人,柠檬,白色背景,饮食"
0e34dc3017a9e3b31f13edfec482f0855ea9f730.jpg,"20到24岁,20多岁,人,仅一个女人,仅一个青年女人,仅女人,仅成年人,仅青年女人,全身像,坐,垂直画幅,女人,室内,幸福,彩色图片,微笑,成年人,拿着,摄影,放松,时尚,生活方式,白色,白色背景,美女,青年人"
0e386cabeddc6a1124925fce9464a760a7518e14.jpg,"东方明珠塔,中国,云,办公大楼,反射,商务,城市,塔,天际线,市区,建筑,建筑外部,建筑结构,彩色图片,户外,摄影,摩天大楼,旅游目的地,旅行,无人,水平画幅,照亮,航拍视角,都市风光,都市风景,黄浦江"
0e3eb3009b3cac8402d2ba6e0b3cefe3dab3b24d.jpg,"东亚,中国,云,亚洲,反射,地形,垂直画幅,天空,度假,建筑,建筑外部,彩色图片,户外,摄影,放松,旅游,旅游目的地,旅行,无人,水,河流,海洋,海滩,湖,留白,著名景点,都市风光,风景"
0e44d2a7b7063bb53f8a25eca2180deff9f0527b.jpg,"东方明珠塔,中国,云,办公大楼,反射,城市,城市生活,塔,天空,天际线,市区,度假,建筑,建筑外部,彩色图片,户外,摄影,摩天大楼,放松,旅游,旅游目的地,旅行,无人,树,白昼,著名景点,街道,都市风光,都市风景,黄浦江"
0e463a53085895b2a6b388a486247c02bac51066.jpg,"云,反射,建筑,彩色图片,技术,摄影,旅行,无人,水平画幅,白色背景,符号,蓝色"
0e4a46624cf3ac1fc76a9cd6580264339095c19f.jpg,"20到24岁,20多岁,一个人,东方人,亚洲人,亚洲人和印度人,人,仅一个女人,仅一个青年女人,仅女人,仅成年人,仅青年女人,休闲,全身像,垂直画幅,女人,女性,幸福,彩色图片,成年人,拿着,摄影,放松,时尚,美女,行动,跳,青年人"
0e601f4a7c7e71c9bfa3f9953a2012b9aec44cb0.jpg,"20到24岁,20多岁,一个人,专门技术,东亚,东方人,中国,亚洲,亚洲人,人,仅一个男人,仅成年人,仅男人,垂直画幅,室内,彩色图片,影棚拍摄,成年人,拿着,摄影,生活方式,青年人"
0e62ff7de0730a3f35fe85b90a4a5bb19837fa49.jpg,"夜晚,室内,彩色图片,彩色背景,悬挂的,摄影,无人,无人迹,水平画幅,水面,照明设备,窗帘,精神振作,红色"
0e6ac2d6a689b2c60f5f441302b1b32ef9493b73.jpg,"一个物体,东亚,中国,亚洲,健康生活方式,健康食物,垂直画幅,室内,彩色图片,影棚拍摄,摄影,放松,无人,柑橘属,柠檬,清新,玻璃杯,白色,白色背景,精神振作,美,食品,餐具,饮食"
0e6c8f933f54d46568f9171805fa8deb763cb021.jpg,"一个人,人,休闲活动,全身像,度假,彩色图片,户外,摄影,旅游目的地,日光,树,生长,留白,自然,自由,跑"
0e6ce49d9c9c392241de03dcf7c482dd306b86a5.jpg,"东亚,中国,亚洲,交通,交通方式,候机厅,办公大楼,垂直画幅,城市,城市生活,塔,夜晚,居住区,屋顶,市区,建筑,建筑外部,彩色图片,户外,投资,摩天大楼,文字,旅游,旅游目的地,旅行,无人,机遇,水面,河流,照亮,环境问题,现代,瓦,符号,繁荣,航拍视角,运输,都市风光,都市风景,金融区,钟,附带的人物,首都,高视角"
0e7039b7984044a8a11759d424d797165b7f3a01.jpg,"一个物体,垂直画幅,室内,彩色图片,影棚拍摄,技术,摄影,无人,特写,白色,白色背景,符号,背景分离"
0e882293a638af04d784bcf8ee2544b5a694afb8.jpg,"彩色图片,影棚拍摄,技术,摄影,无人,白色,白色背景"
0e894e563e5aeecdb61329037d2a824c0d6aca2d.jpg,"健康生活方式,多样,大量物体,彩色图片,影棚拍摄,无人,机遇,特写,生长,白色背景,脆弱,赚钱"
0e8d7cdd037471e0bb2bf07ae751ccea280e9aad.jpg,"中国,云,反射,发展,地形,城市,天空,市区,度假,建筑,彩色图片,户外,摄影,旅游目的地,旅途,无人,日光,树,水,水平画幅,现代,生长,白昼,繁荣,航拍视角,都市风光,都市风景"
0e96396e367a46bad1f274917c544407a7092f48.jpg,"20到24岁,20多岁,一个人,不看镜头,专门技术,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,人,仅一个女人,仅一个青年女人,仅女人,仅成年人,休闲,休闲装,住宅内部,关爱,北京,坐,垂直画幅,女人,女性,室内,家,幸福,彩色图片,微笑,成年人,拿着,挨着,摄影,放松,时尚,沙发,生活方式,白色,白色背景,窗帘,窗户,美,美女,露齿笑,青年人"
0e96ede121731f4e508d0bbb91b8815ddf2f9171.jpg,"东亚,健康食物,垂直画幅,室内,彩色图片,影棚拍摄,摄影,无人,白色背景,精神振作,饮食"
0e974bd07ee1efe55429e10518bc273bc4a47f2b.jpg,"20多岁,一个人,专门技术,东亚,东方人,中国,中国人,亚洲,亚洲人和印度人,人,仅成年人,休闲装,商务人士,女人,室内,彩色图片,微笑,快乐,成功,成年人,拿着,摄影,正面视角,生活方式,男人,男商人,白色背景,站,表现积极,青年人"
0e992621f8236492631009604cde1a0c3bc4fd97.jpg,"20到24岁,20多岁,一个人,东方人,亚洲,人,人的脸部,仅一个女人,仅一个青年女人,仅女人,仅成年人,垂直画幅,头发,女人,完美,室内,幸福,彩色图片,影棚拍摄,微笑,性感,成年人,摄影,放松,时尚,正面视角,生活方式,白色,白色背景,美,美女,肖像,身体保养,连衣裙,青年人"
0eacff14919c44141e6ea2798eb132033780ec41.jpg,"20多岁,一个人,东亚,东方人,中国,中国人,亚洲人,亚洲人和印度人,人,休闲装,半身像,女儿,女孩,室内,幸福,彩色图片,微笑,快乐,成年人,技术,摄影,放松,日本人,正面视角,水平画幅,注视镜头,父亲,生活方式,肖像,露齿笑,青年人,面部表情"
0eb225964a1d0d52890a21a94a34085a42d88657.jpg,"东亚,中国,云,亚洲,交通,反射,发展,城市,城市生活,夜晚,天空,天际线,度假,建筑,建筑外部,彩色图片,户外,摄影,摩天大楼,放松,旅游,旅游目的地,旅行,无人,日出,桥,水,河岸,河流,海洋,现代,繁荣,著名景点,都市风光,都市风景,风景"
0eb5172a4d71f1a3141650a79e06a586bd657a11.jpg,"20到24岁,20多岁,一个人,东亚,东方人,亚洲,人,人体,人的脸部,仅一个女人,仅一个青年女人,仅女人,仅成年人,仅青年女人,健康生活方式,化妆用品,垂直画幅,女人,完美,彩色图片,影棚拍摄,微笑,快乐,成年人,拿着,摄影,棕色头发,正面视角,注视镜头,特写,白色,白色背景,美,美女,美容,肖像,脸颊,表现积极,身体保养,露齿笑,青年人,面部表情"
0ebdb38f22ef82c263d9e464821a97b358c64bc4.jpg,"全身像,垂直画幅,彩色图片,影棚拍摄,挨着,摄影,无人,白色,白色背景,背景分离"
0ec3c5e2808aba6b95d2ff0697f9b90a9c8637f8.jpg,"20到24岁,20多岁,不看镜头,东亚,东方人,两个人,中国,中国人,中年人,亚洲,亚洲人,亚洲人和印度人,享乐,人,仅成年人,休闲,休闲装,健康生活方式,儿子,全身像,关爱,北京,女人,女儿,女孩,家庭,幸福,彩色图片,影棚拍摄,微笑,快乐,成功,成年人,拿着,挨着,摄影,支撑,核心家庭,欢乐,正面视角,母亲,活力,爱,父亲,独生子女家庭,生活方式,男人,男性,留白,白色背景,相伴,站,背景分离,跑,跳,露齿笑,青年人,青年女人,青年男人"
0ed23bb8e9cf761e88be049a3b876c1a4ae1c767.jpg,"20多岁,一个人,东方人,人,仅一个女人,仅一个青年女人,仅一个青年男人,仅女人,仅成年人,室内,彩色图片,影棚拍摄,微笑,成年人,拿着,摄影,放松,日本人,时尚,水平画幅,青年人"
0edbf62086321de27531fa68849827ccb046d4c8.jpg,"20到24岁,20多岁,一个人,东方人,中国,亚洲人和印度人,人,人体,人的脸部,仅一个女人,仅一个青年女人,仅女人,仅成年人,健康生活方式,化妆用品,半身像,垂直画幅,头发,女人,女性,完美,幸福,彩色图片,影棚拍摄,微笑,性感,成年人,拿着,摄影,时尚,正面视角,生活方式,白人,白色背景,美,美女,肖像,脸颊,身体保养,身体关注,青年人,面部表情"
0ee3212ae5a20d4deda552266a031eefd1842968.jpg,"东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,休闲,休闲活动,全身像,垂直画幅,幸福,彩色图片,影棚拍摄,成年人,拿着,摄影,放松,男人,男性,留白,白色,白色背景,背景分离,青年人"
0ef02e71314d6c0bd872cf77fcb4af7855ce9590.jpg,"云,全身像,垂直画幅,天空,度假,彩色图片,户外,旅行,无人,留白,白昼,自然"
0f066fbe2fbd8524b0c8a62f19f625d9e2b36f8d.jpg,"20多岁,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,享乐,人,休闲,休闲装,关爱,团队,坐,女儿,女孩,室内,家庭,幸福,庆祝,彩色图片,微笑,快乐,成年人,拿着,摄影,放松,母亲,爱,父亲,玻璃杯,生活方式,男人,留白,相伴,青年人,青年男人,餐具,饮食"
0f087ee1388cc2db18cd93b1de3cb2457367df96.jpg,"一个人,东亚,中国,亚洲,仅一个青年女人,垂直画幅,建筑,彩色图片,技术,拿着,摄影,白色背景"
0f0e530715d9403f8b27bccf11ce92b09bbd9e15.jpg,"东亚,中国,亚洲,叶子,城市,城市生活,建筑,彩色图片,户外,拿着,摄影,日光,树,水平画幅,白昼"
0f11cb7307565c04b816f5567e07f7a7d4374493.jpg,"室内,建筑,彩色图片,摄影,放松,无人,水平画幅,留白,白昼,窗帘,窗户,装饰物"
0f255b9dd8a6f061523e0872719e4d1cf5313813.jpg,"彩色图片,摄影,无人,枝繁叶茂,树,水平画幅,环境保护,生长,白色,白色背景,绿色,美,背景分离,自然"
0f2d8729bee3525c38b19a886bd90bffe6bc7bf9.jpg,"东亚,亚洲,亚洲人,彩色图片,影棚拍摄,摄影,文字,无人,白色,白色背景,符号,背景分离,赚钱"
0f300381437f382ae38a355ce8093a32a692c5c3.jpg,"中国,亚洲,垂直画幅,室内,彩色图片,影棚拍摄,摄影,无人,特写,玻璃杯,白色,白色背景,精神振作,饮食"
0f369156740f2f01f73083df23963a49264631c3.jpg,"东亚,中国,云,交通,全球商务,办公大楼,反射,发展,圆顶建筑,城市,城市生活,塔,天空,市区,度假,建筑,建筑外部,建筑结构,彩色图片,户外,摄影,摩天大楼,旅游,旅游目的地,旅行,无人,桥,河流,照亮,白色背景,联系,著名景点,运输,都市风光,都市风景,首都,黄浦江"
0f3ac460ef4495f18c36ebcff08eff6187498d8c.jpg,"一个物体,东亚,中国,亚洲,古代,塑胶,室内,建筑,建筑外部,建筑结构,彩色图片,影棚拍摄,摄影,无人,水平画幅,留白,白色,白色背景"
0f3ea76ab7fecd62226f395f22017170b6f732ec.jpg,"东亚,中国,亚洲,人,健康食物,切片食物,反射,多样,夜晚,室内,彩色图片,拿着,摄影,旅游目的地,无人,柠檬,水平画幅,特写,玻璃杯,碗,符号,精神振作,韩国,食品,餐具,饮食"
0f45c1bd74a287ae9a087c95bf58b0c78e649c28.jpg,"20多岁,专门技术,东亚,东方人,中国,亚洲,亚洲人和印度人,人,健康生活方式,垂直画幅,女人,幸福,彩色图片,成功,成年人,户外,拿着,摄影,放松,生活方式,精神振作,青年人"
0f50464d5f7d1439290f8b85b999f06a1d35e9f8.jpg,"20到24岁,20到29岁,20多岁,不看镜头,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,享乐,人,仅一个青年女人,仅女人,仅成年人,休闲,休闲活动,休闲装,住宅内部,关爱,北京,咖啡杯,坐,女人,女儿,女孩,女性,室内,家庭,幸福,彩色图片,微笑,快乐,成年人,拿着,摄影,支撑,放松,时尚,棕色头发,欢乐,母亲,沙发,温馨家园,爱,父亲,生活方式,男人,白昼,窗帘,窗户,表现积极,青年人,青年女人,青年男人,面部表情"
0f5a912ac1783bd6324ca7b26f58143816f91e89.jpg,"20到24岁,20多岁,20岁到25岁,一个人,不看镜头,东亚,东方人,中国,中国人,亚洲,亚洲人,亚洲人和印度人,人,人的脸部,仅一个女人,仅一个青年女人,仅女人,仅成年人,仅青年女人,休闲装,健康生活方式,健康的,关爱,化妆用品,半身像,垂直画幅,头发,头发长度,女人,女性,完美,幸福,彩色图片,影棚拍摄,微笑,快乐,性感,成年人,拿着,摄影,放松,时尚,时装模特,棕色头发,欢乐,正面视角,活力,生活方式,白色背景,美,美女,肖像,脸颊,表现积极,身体保养,身体关注,长发,露齿笑,青年人,青年女人,魅力"
0f5cb7ca26ddaf3fc69f6c2f6e673329125b3670.jpg,"人,全身像,女儿,家庭,彩色图片,成年人,户外,摄影,水平画幅,海滩,爱,父亲,白昼,相伴,联系"
0f633405032d88b317ba580fb2af6d7eb4d5b93c.jpg,"圆形,彩色图片,影棚拍摄,摄影,无人,水平画幅,白色背景"
0f6be4bdf3c65e93003bdce5f2b133ea205a1e1b.jpg,"一个人,不看镜头,东亚,亚洲人,人,公园,前景聚焦,城市生活,彩色图片,户外,技术,拿着,摄影,放松,日光,日本,日本人,树,水平画幅,选择对焦"
0f6d1946ce95139a6f8dac1994b13b9d63411e73.jpg,"中国,反射,垂直画幅,度假,彩色图片,摄影,旅行,无人,水,波纹,海洋,留白"
